"year","region","subregion","wca","group_id","colony","colony_old","latitude","longitude","species","count","notes"
2023,3,3as,3,,1517,1517,25.7825049944221,-80.7517989724874,bcnh,1,""
2023,3,3as,3,,1533,1533,25.8048239909112,-80.7445229776203,bcnh,2,""
2023,3,3as,3,,1537,1537,25.8187650237232,-80.745084984228,bcnh,1,""
2023,3,3as,3,,1538,1538,25.8188480045646,-80.744492970407,bcnh,2,""
2023,3,3as,3,,1560,1560,25.9303839784115,-80.7454350125044,bcnh,2,""
2023,3,3as,3,,1567,1567,25.9433849807828,-80.7429299969226,bcnh,1,""
2023,3,3as,3,,1569,1569,25.9479970391839,-80.7427509594708,bcnh,2,""
2023,3,3as,3,,1570,1570,25.9921339619904,-80.7444170303642,bcnh,2,""
2023,3,3as,3,,1575,1575,25.9721629880368,-80.7447939645498,bcnh,2,""
2023,3,3as,3,,1581,1581,25.9852300398051,-80.7350560370832,bcnh,2,""
2023,3,3as,3,,1583,1583,25.954969022423,-80.7331939972937,bcnh,2,""
2023,3,3as,3,,1586,1586,25.9770180378109,-80.737663982436,bcnh,2,""
2023,3,3as,3,,1601,1601,25.9123120084404,-80.7352380082011,bcnh,2,""
2023,3,3as,3,,1617,1617,25.7922490406781,-80.7319699879735,bcnh,1,""
2023,3,3as,3,,1623,1623,25.7699230033904,-80.7247469667345,bcnh,1,""
2023,3,3as,3,,1625,1625,25.792039996013,-80.7252180296927,bcnh,2,""
2023,3,3as,3,,1631,1631,25.8236410282552,-80.7246090006083,bcnh,2,""
2023,3,3as,3,,1638,1638,25.8520639780908,-80.7257809583097,bcnh,2,""
2023,3,3as,3,,1641,1641,25.8633910305798,-80.7269020378589,bcnh,2,""
2023,3,3as,3,,1656,1656,25.9242729842662,-80.7272020261734,bcnh,1,""
2023,3,3as,3,,1666,1666,25.9362379834055,-80.7125829812139,bcnh,2,""
2023,3,3as,3,,1668,1668,25.9297079779207,-80.7130180019885,bcnh,1,""
2023,3,3as,3,,1671,1671,25.907567013055,-80.7117240037769,bcnh,2,""
2023,3,3as,3,,1672,1672,25.9060959890484,-80.7122440170496,bcnh,2,""
2023,3,3as,3,,1682,1682,25.8618970401585,-80.7133619952946,bcnh,2,""
2023,3,3as,3,,1683,1683,25.8524300158023,-80.7159349881112,bcnh,2,""
2023,3,3as,3,,1692,1692,25.802909983322,-80.7135810144245,bcnh,2,""
2023,3,3as,3,,1703,1703,25.803768960759,-80.7056519854813,bcnh,2,""
2023,3,3as,3,,1707,1707,25.8106149639934,-80.7032680045813,bcnh,2,""
2023,3,3as,3,,1725,1725,25.9396840352565,-80.706065967679,bcnh,2,""
2023,3,3as,3,,1732,1732,26.0794540308415,-80.6926039606332,bcnh,2,""
2023,3,3as,3,,1733,1733,26.0743330232799,-80.6928119994699,bcnh,2,""
2023,3,3as,3,,1734,1734,26.0575299896299,-80.6945120170712,bcnh,2,""
2023,3,3as,3,,1743,1743,25.869930004701,-80.693576009944,bcnh,2,""
2023,3,3as,3,,1749,1749,25.8314679656177,-80.6931580044329,bcnh,2,""
2023,3,3as,3,,1750,1750,25.8269200287759,-80.6905690021812,bcnh,2,""
2023,3,3as,3,,1752,1752,25.7778100389987,-80.69379796274,bcnh,2,""
2023,3,3as,3,,1758,1758,25.8288440108299,-80.6856430415064,bcnh,2,""
2023,3,3as,3,,1764,1764,25.8423249609768,-80.6849070265889,bcnh,2,""
2023,3,3as,3,,1767,1767,25.8518359903246,-80.6845740135759,bcnh,2,""
2023,3,3as,3,,1775,1775,25.9000249765813,-80.6820330396294,bcnh,2,""
2023,3,3as,3,,1786,1786,26.0631769616156,-80.6848139874637,bcnh,2,""
2023,3,3as,3,,1802,1802,25.911517990753,-80.6723729800432,bcnh,2,""
2023,3,3as,3,,1809,1809,25.8320299722254,-80.6736610271036,bcnh,2,""
2023,3,3as,3,,1238,1238,25.9811229910701,-80.8114539831876,bcnh,1,""
2023,3,3as,3,,1254,1254,25.8663469925522,-80.8124700374901,bcnh,1,""
2023,3,3as,3,,1277,1277,25.8512790128588,-80.8022410143166,bcnh,1,""
2023,3,3as,3,,1328,1328,25.7699540164321,-80.7921229675412,bcnh,1,""
2023,3,3as,3,,1354,1354,25.8916210290044,-80.7834549900144,bcnh,1,""
2023,3,3as,3,,1359,1359,25.9131770208477,-80.7855760306119,bcnh,1,""
2023,3,3as,3,,1365,1365,25.955902012065,-80.7859480194747,bcnh,1,""
2023,3,3as,3,,1400,1400,25.8733159583061,-80.7757400348782,bcnh,1,""
2023,3,3as,3,,1439,1439,25.8668690174818,-80.7648790162056,bcnh,1,""
2023,3,3as,3,,1460,1460,25.9586879890412,-80.7629940100014,bcnh,1,""
2023,3,3as,3,,1480,1480,25.9392249584198,-80.754519989714,bcnh,1,""
2023,3,3as,3,,1495,1495,25.8672470413148,-80.756452018395,bcnh,1,""
2023,3,3as,3,,1500,1500,25.8562260121107,-80.7551020290702,bcnh,1,""
2023,3,3as,3,,1511,1511,25.8303100056946,-80.7525079976767,bcnh,1,""
2023,3,3as,3,,1516,1516,25.7867169845849,-80.7525609713047,bcnh,1,""
2023,3,3as,3,,1520,1520,25.7653569616377,-80.7437059935182,bcnh,1,""
2023,3,3as,3,,1531,1531,25.7924300059676,-80.7450890075415,bcnh,1,""
2023,3,3as,3,,1539,1539,25.8186149876564,-80.7424689922481,bcnh,1,""
2023,3,3as,3,,1541,1541,25.8271869923919,-80.7447239756584,bcnh,1,""
2023,3,3as,3,,1571,1571,25.9877479635179,-80.7429429888725,bcnh,1,""
2023,3,3as,3,,1591,1591,25.9469840023666,-80.7348930090665,bcnh,1,""
2023,3,3as,3,,1599,1599,25.9148639626801,-80.7348899915814,bcnh,1,""
2023,3,3as,3,,1609,1609,25.8163139875978,-80.7318310160189,bcnh,1,""
2023,3,3as,3,,1610,1610,25.8171599730849,-80.7336460333317,bcnh,1,""
2023,3,3as,3,,1611,1611,25.8100979682058,-80.7310359925031,bcnh,1,""
2023,3,3as,3,,1613,1613,25.8033790346235,-80.7328350003808,bcnh,1,""
2023,3,3as,3,,1620,1620,25.7692350167781,-80.7323800306767,bcnh,1,""
2023,3,3as,3,,1637,1637,25.8468080218881,-80.7259780168533,bcnh,1,""
2023,3,3as,3,,1643,1643,25.8674620371311,-80.725223980844,bcnh,1,""
2023,3,3as,3,,1647,1647,25.8818049822002,-80.724906977266,bcnh,1,""
2023,3,3as,3,,1648,1648,25.8928300347179,-80.7256239652633,bcnh,1,""
2023,3,3as,3,,1653,1653,25.9104610327631,-80.7231620326638,bcnh,1,""
2023,3,3as,3,,1661,1661,25.9496959671378,-80.7246830128133,bcnh,1,""
2023,3,3as,3,,1667,1667,25.9316189680248,-80.7122639659792,bcnh,1,""
2023,3,3as,3,,1670,1670,25.9075869619846,-80.7123369723558,bcnh,1,""
2023,3,3as,3,,1673,1673,25.8964269608259,-80.7138019613921,bcnh,1,""
2023,3,3as,3,,1688,1688,25.8235530182719,-80.7132910005748,bcnh,1,""
2023,3,3as,3,,1689,1689,25.8227409794926,-80.7151149865239,bcnh,1,""
2023,3,3as,3,,1690,1690,25.8190250303596,-80.7136710360646,bcnh,1,""
2023,3,3as,3,,1695,1695,25.7740820199251,-80.7147819735109,bcnh,1,""
2023,3,3as,3,,1702,1702,25.8023280277848,-80.703697996214,bcnh,1,""
2023,3,3as,3,,1704,1704,25.8061500079929,-80.7031150348484,bcnh,1,""
2023,3,3as,3,,1706,1706,25.8100620098412,-80.7028270326554,bcnh,1,""
2023,3,3as,3,,1711,1711,25.8328410051763,-80.7040070369839,bcnh,1,""
2023,3,3as,3,,1721,1721,25.8911740221083,-80.7020610105246,bcnh,1,""
2023,3,3as,3,,1741,1741,25.877840006724,-80.6945349834859,bcnh,1,""
2023,3,3as,3,,1742,1742,25.8747920114547,-80.6916960328817,bcnh,1,""
2023,3,3as,3,,1744,1744,25.8639139775186,-80.6928010191768,bcnh,1,""
2023,3,3as,3,,1747,1747,25.8448350057005,-80.6915129721164,bcnh,1,""
2023,3,3as,3,,1748,1748,25.8422129787504,-80.6922339834272,bcnh,1,""
2023,3,3as,3,,1751,1751,25.8129830192774,-80.6917129643261,bcnh,1,""
2023,3,3as,3,,1759,1759,25.8323459699749,-80.6833609845489,bcnh,1,""
2023,3,3as,3,,1760,1760,25.8336070273071,-80.6847969722002,bcnh,1,""
2023,3,3as,3,,1763,1763,25.8376640360802,-80.6856260262429,bcnh,1,""
2023,3,3as,3,,1769,1769,25.8728840388357,-80.6841740291565,bcnh,1,""
2023,3,3as,3,,1780,1780,25.9551820065826,-80.6851459946483,bcnh,1,""
2023,3,3as,3,,1781,1781,25.9652110375463,-80.6852050032466,bcnh,1,""
2023,3,3as,3,,1789,1789,26.0715189669281,-80.6759789586067,bcnh,1,""
2023,3,3as,3,,1791,1791,25.9963030368089,-80.6750250142067,bcnh,1,""
2023,3,3as,3,,1792,1792,25.9922209661453,-80.6718669645488,bcnh,1,""
2023,3,3as,3,,1793,1793,25.9778829663991,-80.6733710132539,bcnh,1,""
2023,3,3as,3,,1406,1406,25.8367589581757,-80.7764700148254,gbhe,1,""
2023,3,3as,3,,1544,1544,25.8392679970711,-80.7419089972972,gbhe,1,""
2023,3,3as,3,,1584,1584,25.9653060045093,-80.7380079757422,gbhe,1,""
2023,3,3as,3,,1436,1436,25.8585939835757,-80.7620770297944,gbhe,1,""
2023,3,3as,3,,1377,1377,25.9774559922516,-80.7729180157184,gbhe,1,""
2023,3,3as,3,,1542,1542,25.8301929943263,-80.7438179757446,gbhe,2,""
2023,3,3as,3,,1559,1559,25.9099499881267,-80.7469020131975,gbhe,1,""
2023,3,3as,3,,110,110,25.95763,-80.66022,gbhe,1,""
2023,3,3as,3,,1712,1712,25.8394229784607,-80.7040920294821,gbhe,1,""
2023,3,3as,3,,1289,1289,25.9391979686915,-80.8037469908595,gbhe,1,""
2023,3,3as,3,,1338,1338,25.8051399886608,-80.7820709701627,gbhe,1,""
2023,3,3as,3,,1368,1368,25.9623330272734,-80.7854839973151,gbhe,1,""
2023,3,3as,3,,1492,1492,25.8770429715514,-80.7555890176445,gbhe,1,""
2023,3,3as,3,,1504,1504,25.8479249943047,-80.7553929649293,gbhe,1,""
2023,3,3as,3,,1574,1574,25.9737899992614,-80.7435039896517,gbhe,1,""
2023,3,3as,3,,1717,1717,25.8637780230492,-80.7051380071789,gbhe,1,""
2023,3,3as,3,,1281,1281,25.8767689671367,-80.8033750019967,gbhe,1,""
2023,3,3as,3,,1319,1319,25.8585479669272,-80.7933919876813,gbhe,6,""
2023,3,3as,3,,1762,1762,25.8360040001571,-80.6862649787217,gbhe,4,""
2023,3,3as,3,,1590,1590,25.9505309723317,-80.7314740307629,gbhe,1,""
2023,3,3as,3,,1339,1339,25.8062019757926,-80.786043992266,gbhe,1,""
2023,3,3as,3,,1558,1558,25.901129040867,-80.7415439654141,gbhe,1,""
2023,3,3as,3,,1607,1607,25.8722040150314,-80.7335789781063,gbhe,1,""
2023,3,3as,3,,1509,1509,25.8377890102565,-80.7523650024086,gbhe,1,""
2023,3,3as,3,,1392,1392,25.918000973761,-80.7737990375608,gbhe,1,""
2023,3,3as,3,,1568,1568,25.9449249878525,-80.7424989994615,gbhe,1,""
2023,3,3as,3,,1397,1397,25.8772820234298,-80.7711879909038,gbhe,1,""
2023,3,3as,3,,1472,1472,25.9641489665955,-80.7532079704105,gbhe,1,""
2023,3,3as,3,,1708,1708,25.8133850153535,-80.7062689773738,gbhe,1,""
2023,3,3as,3,,1479,1479,25.9411040134727,-80.7546410243958,gbhe,1,""
2023,3,3as,3,,1526,1526,25.782086988911,-80.7455480005592,gbhe,2,""
2023,3,3as,3,,1801,1801,25.9227599669247,-80.6735109910368,gbhe,1,""
2023,3,3as,3,,1245,1245,25.9554669912904,-80.8111949823796,gbhe,2,""
2023,3,3as,3,,1348,1348,25.8726869802922,-80.7819549646228,gbhe,1,""
2023,3,3as,3,,1445,1445,25.9119690209627,-80.7653459720313,gbhe,1,""
2023,3,3as,3,,1497,1497,25.8622489962726,-80.7542060036212,gbhe,1,""
2023,3,3as,3,,1532,1532,25.8021049853414,-80.746240010485,gbhe,3,""
2023,3,3as,3,,1654,1654,25.9060799796134,-80.7209590170532,gbhe,2,""
2023,3,3as,3,,1736,1736,25.9684059675782,-80.6958780158311,gbhe,1,""
2023,3,3as,3,,1779,1779,25.9268639981746,-80.6863479595631,gbhe,1,""
2023,3,3as,3,,1594,1594,25.9373049996793,-80.73346699588,gbhe,1,""
2023,3,3as,3,,1394,1394,25.8994959946721,-80.7721570227295,gbhe,1,""
2023,3,3as,3,,1535,1535,25.8109929878264,-80.7437869627028,gbhe,1,""
2023,3,3as,3,,1626,1626,25.7963499706238,-80.7268100045621,gbhe,1,""
2023,3,3as,3,,1726,1726,25.939823007211,-80.7071270328015,gbhe,1,""
2023,3,3as,3,,1430,1430,25.8484699856489,-80.7653629872947,gbhe,1,""
2023,3,3as,3,,1499,1499,25.8596419729292,-80.7546810060739,gbhe,1,""
2023,3,3as,3,,1510,1510,25.8363230153918,-80.7556180190294,gbhe,1,""
2023,3,3as,3,,1274,1274,25.8010590076446,-80.8035269659012,gbhe,1,""
2023,3,3as,3,,1782,1782,25.9764149598777,-80.6856570392847,gbhe,1,""
2023,3,3as,3,,1308,1308,25.9310790058225,-80.795404985547,gbhe,1,""
2023,3,3as,3,,1344,1344,25.8408700302243,-80.7825639937072,gbhe,1,""
2023,3,3as,3,,1561,1561,25.9317229874432,-80.7430699747055,gbhe,1,""
2023,3,3as,3,,1716,1716,25.8632559981197,-80.7039580028504,gbhe,1,""
2023,3,3as,3,,1755,1755,25.7928360253572,-80.6851579807698,gbhe,1,""
2023,3,3as,3,,1272,1272,25.7744150329381,-80.8045199699699,gbhe,1,""
2023,3,3as,3,,1275,1275,25.8049600291997,-80.8071170188486,gbhe,4,""
2023,3,3as,3,,1333,1333,25.7772949710488,-80.7835180219262,gbhe,1,""
2023,3,3as,3,,1429,1429,25.8474440407007,-80.765139022842,gbhe,1,""
2023,3,3as,3,,1512,1512,25.8308460284024,-80.7562090270221,gbhe,1,""
2023,3,3as,3,,1634,1634,25.838302988559,-80.7217800244688,gbhe,1,""
2023,3,3as,3,,1646,1646,25.8821179624646,-80.7231910340487,gbhe,1,""
2023,3,3as,3,,1756,1756,25.7969519589096,-80.6827950384467,gbhe,1,""
2023,3,3as,3,,1761,1761,25.8355590049177,-80.685124034062,gbhe,1,""
2023,3,3as,3,,1773,1773,25.8902840316295,-80.6862659845501,gbhe,1,""
2023,3,3as,3,,1806,1806,25.8567379787564,-80.6714979931712,gbhe,1,""
2023,3,3as,3,,1807,1807,25.8509969618171,-80.6735730171203,gbhe,2,""
2023,3,3as,3,,1260,1260,25.7955360040068,-80.8139780256897,gbhe,3,""
2023,3,3as,3,,1259,1259,25.8101210184395,-80.8149110153317,gbhe,2,""
2023,3,3as,3,,1228,1228,25.8251090347766,-80.8248470071703,gbhe,3,""
2023,3,3as,3,,1247,1247,25.8867430128157,-80.8135340362787,gbhe,2,""
2023,3,3as,3,,1251,1251,25.8732939977198,-80.816774982959,gbhe,2,""
2023,3,3as,3,,1262,1262,25.7853700127452,-80.8133959863334,gbhe,2,""
2023,3,3as,3,,1279,1279,25.8727080188691,-80.8069919608533,gbhe,1,""
2023,3,3as,3,,1357,1357,25.9099019598215,-80.7814050279557,gbhe,1,""
2023,3,3as,3,,1393,1393,25.9150849934667,-80.7738209981471,gbhe,3,""
2023,3,3as,3,,1408,1408,25.8173339813947,-80.7732510287314,gbhe,1,""
2023,3,3as,3,,1421,1421,25.8032679744064,-80.7650210056453,gbhe,1,""
2023,3,3as,3,,1435,1435,25.8560140337795,-80.7633749675005,gbhe,1,""
2023,3,3as,3,,1496,1496,25.8663220144808,-80.7540080230683,gbhe,1,""
2023,3,3as,3,,1524,1524,25.775546003133,-80.7448750175535,gbhe,2,""
2023,3,3as,3,,1592,1592,25.9472499601542,-80.7354489807039,gbhe,1,""
2023,3,3as,3,,1655,1655,25.9144909679889,-80.7238849718123,gbhe,1,""
2023,3,3as,3,,1776,1776,25.9015690069645,-80.6844969838857,gbhe,1,""
2023,3,3as,3,,1222,1222,25.7826120313256,-80.8242900297045,gbhe,2,""
2023,3,3as,3,,1232,1232,25.854693967849,-80.8236850239336,gbhe,2,""
2023,3,3as,3,,1242,1242,25.9712979756295,-80.8139470126479,gbhe,2,""
2023,3,3as,3,,1225,1225,25.804545963183,-80.821391986683,gbhe,1,""
2023,3,3as,3,,1261,1261,25.7902809698134,-80.8141900040209,gbhe,2,""
2023,3,3as,3,,1325,1325,25.7803159765899,-80.7927729841321,gbhe,2,""
2023,3,3as,3,,1335,1335,25.8003799896687,-80.7831610366702,gbhe,2,""
2023,3,3as,3,,1381,1381,25.9580330271273,-80.7727279979735,gbhe,2,""
2023,3,3as,3,,1417,1417,25.7801780104637,-80.7644930295646,gbhe,1,""
2023,3,3as,3,,1420,1420,25.7895629759877,-80.761973010376,gbhe,2,""
2023,3,3as,3,,1514,1514,25.7985259965062,-80.7528570201247,gbhe,1,""
2023,3,3as,3,,1528,1528,25.7842549681663,-80.7437430415302,gbhe,1,""
2023,3,3as,3,,1567,1567,25.9433849807828,-80.7429299969226,gbhe,1,""
2023,3,3as,3,,1578,1578,25.9657390136271,-80.7416019681841,gbhe,1,""
2023,3,3as,3,,1600,1600,25.9143740404397,-80.7339860033243,gbhe,2,""
2023,3,3as,3,,1615,1615,25.7931169867515,-80.7317119929939,gbhe,1,""
2023,3,3as,3,,1623,1623,25.7699230033904,-80.7247469667345,gbhe,1,""
2023,3,3as,3,,1658,1658,25.9196839760988,-80.723796961829,gbhe,2,""
2023,3,3as,3,,1668,1668,25.9297079779207,-80.7130180019885,gbhe,1,""
2023,3,3as,3,,1219,1219,25.7768619619309,-80.8220979943871,gbhe,1,""
2023,3,3as,3,,1221,1221,25.7790959905833,-80.825441032648,gbhe,1,""
2023,3,3as,3,,1223,1223,25.8056790288537,-80.8236300386488,gbhe,1,""
2023,3,3as,3,,1231,1231,25.8539799973368,-80.823456030339,gbhe,1,""
2023,3,3as,3,,1264,1264,25.7712389621883,-80.8157580066472,gbhe,1,""
2023,3,3as,3,,1265,1265,25.7702209800481,-80.8158480282872,gbhe,1,""
2023,3,3as,3,,1268,1268,25.7703239936381,-80.8115930389612,gbhe,1,""
2023,3,3as,3,,1269,1269,25.7663639634847,-80.8142470009624,gbhe,1,""
2023,3,3as,3,,1287,1287,25.9240800328552,-80.8053760137408,gbhe,1,""
2023,3,3as,3,,1451,1451,25.933998003602,-80.7625319994986,gbhe,1,""
2023,3,3as,3,,1491,1491,25.8753449656069,-80.7557610142976,gbhe,1,""
2023,3,3as,3,,1494,1494,25.8672710135579,-80.7558809593319,gbhe,1,""
2023,3,3as,3,,1678,1678,25.8688000403344,-80.7150539662688,gbhe,1,""
2023,3,3as,3,,1679,1679,25.8690199814736,-80.7137720379978,gbhe,1,""
2023,3,3as,3,,1680,1680,25.8660490158945,-80.7132859714329,gbhe,1,""
2023,3,3as,3,,1713,1713,25.8435539994388,-80.7046699617058,gbhe,1,""
2023,3,3as,3,,1812,1812,25.8117419946938,-80.6725999619811,gbhe,1,""
2023,3,3as,3,,1216,1216,25.7734650280326,-80.8258349820971,gbhe,1,""
2023,3,3as,3,,1217,1217,25.7759930100291,-80.8247729949653,gbhe,1,""
2023,3,3as,3,,1218,1218,25.775529993698,-80.8237300347536,gbhe,1,""
2023,3,3as,3,,1220,1220,25.7763219997286,-80.8225009962916,gbhe,1,""
2023,3,3as,3,,1224,1224,25.8066560234874,-80.8238290250301,gbhe,1,""
2023,3,3as,3,,1226,1226,25.8087960071861,-80.8231049962341,gbhe,1,""
2023,3,3as,3,,1227,1227,25.8154779765754,-80.8253049943596,gbhe,1,""
2023,3,3as,3,,1229,1229,25.8213759865611,-80.8255830220878,gbhe,1,""
2023,3,3as,3,,1230,1230,25.8278579637408,-80.8255510032176,gbhe,1,""
2023,3,3as,3,,1250,1250,25.8811960369348,-80.8144859690219,gbhe,1,""
2023,3,3as,3,,1252,1252,25.8727309852838,-80.8112209662795,gbhe,1,""
2023,3,3as,3,,1255,1255,25.8652890287339,-80.812054965645,gbhe,1,""
2023,3,3as,3,,1263,1263,25.7814399898052,-80.8133819885551,gbhe,1,""
2023,3,3as,3,,1266,1266,25.7728809770196,-80.8130020368844,gbhe,1,""
2023,3,3as,3,,1276,1276,25.8435840066522,-80.8020499907433,gbhe,1,""
2023,3,3as,3,,1284,1284,25.8851360343396,-80.80356602557,gbhe,1,""
2023,3,3as,3,,1320,1320,25.8099249657243,-80.7934430334717,gbhe,1,""
2023,3,3as,3,,1321,1321,25.8078819606453,-80.7925950363278,gbhe,1,""
2023,3,3as,3,,1322,1322,25.7981830090284,-80.7948230300098,gbhe,1,""
2023,3,3as,3,,1323,1323,25.7920590229332,-80.7968959584832,gbhe,1,""
2023,3,3as,3,,1324,1324,25.7915919832885,-80.7963069621473,gbhe,1,""
2023,3,3as,3,,1326,1326,25.7722939923405,-80.7923330180346,gbhe,1,""
2023,3,3as,3,,1327,1327,25.7694520242512,-80.7942929584532,gbhe,1,""
2023,3,3as,3,,1334,1334,25.7928770128637,-80.784038035199,gbhe,1,""
2023,3,3as,3,,1336,1336,25.8006330393254,-80.7834440097212,gbhe,1,""
2023,3,3as,3,,1337,1337,25.803768960759,-80.7823130395263,gbhe,1,""
2023,3,3as,3,,1340,1340,25.8245450165122,-80.7868700288236,gbhe,1,""
2023,3,3as,3,,1341,1341,25.8277879748493,-80.7847479823976,gbhe,1,""
2023,3,3as,3,,1353,1353,25.8871999941766,-80.7816439960151,gbhe,1,""
2023,3,3as,3,,1360,1360,25.9240460023283,-80.7859729975461,gbhe,1,""
2023,3,3as,3,,1384,1384,25.9578829910606,-80.7741550169885,gbhe,1,""
2023,3,3as,3,,1391,1391,25.9254020266234,-80.7723120041191,gbhe,1,""
2023,3,3as,3,,1410,1410,25.813270015642,-80.7739779911935,gbhe,1,""
2023,3,3as,3,,1412,1412,25.7861190196126,-80.7743629720062,gbhe,1,""
2023,3,3as,3,,1413,1413,25.7843680400401,-80.7749480288475,gbhe,1,""
2023,3,3as,3,,1418,1418,25.7816129922866,-80.7636819966137,gbhe,1,""
2023,3,3as,3,,1422,1422,25.8018260356038,-80.7625050097703,gbhe,1,""
2023,3,3as,3,,1423,1423,25.8240310382097,-80.7637099921703,gbhe,1,""
2023,3,3as,3,,1452,1452,25.9355749748647,-80.7635970041155,gbhe,1,""
2023,3,3as,3,,1453,1453,25.9436399582773,-80.7635410130023,gbhe,1,""
2023,3,3as,3,,1475,1475,25.9564829617738,-80.7540699653327,gbhe,1,""
2023,3,3as,3,,1493,1493,25.869893040508,-80.755593040958,gbhe,1,""
2023,3,3as,3,,1527,1527,25.7825130410492,-80.7433279696851,gbhe,1,""
2023,3,3as,3,,1529,1529,25.7877799775451,-80.7431579846888,gbhe,1,""
2023,3,3as,3,,1540,1540,25.8230589888989,-80.7448399811983,gbhe,1,""
2023,3,3as,3,,1596,1596,25.9176790248602,-80.733104981482,gbhe,1,""
2023,3,3as,3,,1614,1614,25.7990160025656,-80.7347889896482,gbhe,1,""
2023,3,3as,3,,1627,1627,25.7920799776911,-80.7225290313363,gbhe,1,""
2023,3,3as,3,,1640,1640,25.8628870267421,-80.7279709819704,gbhe,1,""
2023,3,3as,3,,1651,1651,25.8989739697426,-80.727007985115,gbhe,1,""
2023,3,3as,3,,1687,1687,25.8299530204385,-80.7123959809541,gbhe,1,""
2023,3,3as,3,,1701,1701,25.7947650365531,-80.7042210269719,gbhe,1,""
2023,3,3as,3,,1705,1705,25.8096699882298,-80.7059580087661,gbhe,1,""
2023,3,3as,3,,1709,1709,25.8158720098435,-80.7027719635516,gbhe,1,""
2023,3,3as,3,,1715,1715,25.8495110180228,-80.7040790375322,gbhe,1,""
2023,3,3as,3,,1774,1774,25.8991879597306,-80.683179013431,gbhe,1,""
2023,3,3as,3,,326,326,25.9984929766505,-80.8055849745869,greg,1,""
2023,3,3as,3,,110,110,25.95763,-80.66022,greg,16,""
2023,3,3as,3,,1717,1717,25.8637780230492,-80.7051380071789,greg,2,""
2023,3,3as,3,,1522,1522,25.7721150387078,-80.745669035241,greg,1,""
2023,3,3as,3,,109,109,25.820058,-80.707108,greg,5,""
2023,3,3as,3,,map,Map,25.951839,-80.599944,greg,4,""
2023,3,3as,3,,1810,1810,25.8281029667705,-80.6754519883543,greg,2,""
2023,3,3as,3,,1286,1286,25.9085150063037,-80.8039530180394,lbhe,25,""
2023,3,3as,3,,326,326,25.9984929766505,-80.8055849745869,lbhe,17,""
2023,3,3as,3,,1574,1574,25.9737899992614,-80.7435039896517,lbhe,2,""
2023,3,3as,3,,1310,1310,25.9215730056166,-80.7918389886617,lbhe,8,""
2023,3,3as,3,,1286,1286,25.9085150063037,-80.8039530180394,sneg,3,""
2023,3,3as,3,,1574,1574,25.9737899992614,-80.7435039896517,sneg,1,""
2023,3,3as,3,,1286,1286,25.9085150063037,-80.8039530180394,trhe,3,""
2023,3,3as,3,,1305,1305,25.9379789885133,-80.7964920345693,trhe,1,""
2023,3,3as,3,,1574,1574,25.9737899992614,-80.7435039896517,trhe,2,""
2023,3,3as,3,,1693,1693,25.8026860188692,-80.7149859890341,trhe,1,""
2023,3,3as,3,,326,326,25.9984929766505,-80.8055849745869,whib,2,""
2023,3,3as,3,,1798,1798,25.9453800413757,-80.6751659978181,ycnh,1,""
2023,3,3as,3,,1526,1526,25.782086988911,-80.7455480005592,ycnh,4,""
2023,3,3as,3,,1578,1578,25.9657390136271,-80.7416019681841,ycnh,1,""
2023,3,3b,3,,81,81,25.843642,-80.63051,gbhe,1,""
2023,3,3b,3,,ganga,Ganga,25.9234666666667,-80.5185833333333,gbhe,1,""
2023,3,3b,3,,111,111,25.790751,-80.668392,gbhe,1,""
2023,3,3b,3,,6,6,25.926399,-80.54337,gbhe,2,""
2023,3,3b,3,,81,81,25.843642,-80.63051,greg,36,""
2023,3,3b,3,,ganga,Ganga,25.9234666666667,-80.5185833333333,greg,7,""
2023,3,3b,3,,111,111,25.790751,-80.668392,greg,2,""
2024,1,1,1,,95,95,26.504383,-80.312849,gbhe,2,""
2024,1,1,1,,121,121,26.610083,-80.325487,gbhe,6,""
2024,1,1,1,,55,55,26.541167,-80.261954,greg,14,""
2024,1,1,1,,95,95,26.504383,-80.312849,greg,36,""
2024,1,1,1,,121,121,26.610083,-80.325487,greg,18,""
2024,1,1,1,,ymir,Ymir,26.57228,-80.2722,greg,32,""
2024,1,1,1,,121,121,26.610083,-80.325487,rosp,1,""
2024,2,2a,2a,,87,87,26.298138,-80.475412,gbhe,4,""
2024,2,2a,2a,,94,94,26.261856,-80.374889,gbhe,2,""
2024,2,2a,2a,,124,124,26.289463,-80.395447,gbhe,3,""
2024,2,2a,2a,,87,87,26.298138,-80.475412,greg,10,""
2024,2,2a,2a,,94,94,26.261856,-80.374889,greg,25,""
2024,2,2a,2a,,128,128,26.266802,-80.393304,greg,7,""
2024,2,2a,2a,,thor,Thor,26.272075,-80.327167,greg,12,""
2024,2,2b,2b,,123,123,26.152664,-80.349011,anhi,1,"1s indicate presence"
2024,2,2b,2b,,127,127,26.141,-80.386622,gbhe,1,""
2024,2,2b,2b,,123,123,26.152664,-80.349011,greg,16,"1s indicate presence"
2024,2,2b,2b,,127,127,26.141,-80.386622,greg,7,""
2024,3,3an,3an,,119,119,26.167736,-80.777884,gbhe,1,""
2024,3,3an,3an,,119,119,26.167736,-80.777884,greg,16,""
2024,3,3as,3as,,2073,2073,25.8880159724503,-80.67235001,anhi,4,""
2024,3,3as,3as,,1328,1328,25.9774079639464,-80.77285197,anhi,2,""
2024,3,3as,3as,,1936,1936,25.940933022648,-80.75445704,anhi,3,""
