ID,Year,Date,State,GeoRegion,ColonyName,Latitude,Longitude,SpeciesCode,Nests,Birds,Notes,BestForBPE?,CombinedMayJuneTotal?
3169,2013,"05/23/13 00:00:00","LA","Barataria Bay","Barataria Bay 13",29.321881,-89.871357,"SNEG",1,1,,"Y","N"
3170,2013,"06/19/13 00:00:00","LA","Biloxi North","Biloxi North 3",30.0997,-89.283,"SNEG",1,1,,"Y","N"
3181,2013,"05/24/13 00:00:00","LA","Biloxi South","Biloxi South 10 B",29.5289,-89.55068,"SNEG",1,2,,"Y","N"
3789,2015,"05/17/15 00:00:00","LA","Biloxi South","Biloxi South 5 A",29.6523,-89.464,"SNEG",1,1,,"Y","N"
3790,2015,"06/21/15 00:00:00","LA","Biloxi North","Hell Pass Coast D",29.9229,-89.31514,"SNEG",1,1,,"Y","N"
3821,2015,"05/17/15 00:00:00","LA","Biloxi South","Long Bay Island",29.5021,-89.5356,"SNEG",1,13,,"Y","N"
4432,2018,"06/23/18 00:00:00","LA","Biloxi South","Biloxi South 2",29.7047,-89.5647,"SNEG",1,1,,"Y","N"
4446,2018,"05/19/18 00:00:00","LA","Biloxi North","Biloxi North 3",30.0997,-89.283,"SNEG",1,5,,"Y","N"
5521,2021,"06/20/21 00:00:00","TX","Lower Laguna Madre","Bahia Grande C West",26.034567,-97.304354,"SNEG",1,1,,"Y","N"
5522,2021,"06/16/21 00:00:00","LA","Biloxi North","Biloxi North 7",30.0578,-89.2011,"SNEG",1,1,,"Y","N"
5546,2021,"05/24/21 00:00:00","AL","Mississippi Sound","Terrapin Island",30.335,-88.2619,"SNEG",1,2,,"Y","N"
5523,2021,"05/17/21 00:00:00","TX","Lower Laguna Madre","Green Island Spoils E",26.412498,-97.3147,"SOTE",1,1,,"Y","N"
5524,2021,"05/25/21 00:00:00","FL","Apalachicola East","Saint George Causeway",29.694945,-84.88297900000001,"SOTE",1,1,,"Y","N"
931,2010,"06/25/10 00:00:00","TX","Galveston","Bay Harbor Island",29.13251,-95.07424,"TRHE",1,1,,"Y","N"
932,2010,"05/17/10 00:00:00","LA","Terrebonne Bay","Pelican Island",29.1437,-90.3475,"TRHE",1,1,,"Y","N"
1951,2011,"05/18/11 00:00:00","LA","Barataria Bay","Cat Bay North Island",29.3656,-89.8646,"TRHE",1,2,,"Y","N"
1958,2011,"06/14/11 00:00:00","LA","Biloxi North","Biloxi North 35",29.951,-89.253,"TRHE",1,4,,"Y","N"
1961,2011,"06/15/11 00:00:00","LA","Breton-Chandeleur Islands","New Harbor Island 1",29.87609,-88.87682,"TRHE",1,5,,"Y","N"
1963,2011,"05/19/11 00:00:00","LA","Breton-Chandeleur Islands","New Harbor Island 2",29.8565,-88.875,"TRHE",1,8,,"Y","N"
2527,2012,"05/28/12 00:00:00","LA","Biloxi North","Biloxi North 31",29.8043,-89.28149999999999,"TRHE",1,1,,"Y","N"
2528,2012,"05/27/12 00:00:00","LA","Atchafalaya Bay","Heron Island",29.4282,-91.3287,"TRHE",1,1,,"Y","N"
2529,2012,"05/27/12 00:00:00","LA","Terrebonne Bay","Raccoon Island",29.0505,-90.92659999999999,"TRHE",1,1,,"Y","N"
3171,2013,"06/18/13 00:00:00","LA","Biloxi North","Biloxi North 27",29.8807,-89.2497,"TRHE",1,1,,"Y","N"
3172,2013,"05/24/13 00:00:00","LA","Biloxi South","Biloxi South 10 B",29.5289,-89.55068,"TRHE",1,1,,"Y","N"
3182,2013,"05/24/13 00:00:00","LA","Biloxi South","Biloxi South 4 B",29.6629,-89.4628,"TRHE",1,2,,"Y","N"
3791,2015,"05/17/15 00:00:00","LA","Biloxi North","Biloxi North 25",29.9059,-89.2954,"TRHE",1,1,,"Y","N"
3792,2015,"06/21/15 00:00:00","LA","Biloxi South","Biloxi South 17",29.714347,-89.567863,"TRHE",1,1,,"Y","N"
3807,2015,"05/17/15 00:00:00","LA","Biloxi South","Biloxi South 5 A",29.6523,-89.464,"TRHE",1,2,,"Y","N"
3808,2015,"06/21/15 00:00:00","LA","Biloxi North","Door Point Lagoon 1",30.0637,-89.19280000000001,"TRHE",1,2,,"Y","N"
3812,2015,"05/18/15 00:00:00","AL","Mississippi Sound","Cat Island",30.3207,-88.2099,"TRHE",1,3,,"Y","N"
3820,2015,"06/21/15 00:00:00","LA","Biloxi North","Biloxi North 38",30.00238,-89.21496999999999,"TRHE",1,8,,"Y","N"
4433,2018,"05/19/18 00:00:00","LA","Biloxi North","Biloxi North 10 C",30.0481,-89.3202,"TRHE",1,1,,"Y","N"
4434,2018,"05/19/18 00:00:00","LA","Biloxi North","Biloxi North 10 D",30.0476,-89.31829999999999,"TRHE",1,1,,"Y","N"
4435,2018,"05/19/18 00:00:00","LA","Biloxi North","Biloxi North 26",29.8979,-89.301,"TRHE",1,1,,"Y","N"
4436,2018,"06/24/18 00:00:00","LA","Birdsfoot East","Gunn Island",29.4136,-89.2957,"TRHE",1,1,,"Y","N"
5525,2021,"06/16/21 00:00:00","LA","Biloxi North","Door Point Lagoon 2",30.06117,-89.18415,"TRHE",1,1,,"Y","N"
5526,2021,"06/17/21 00:00:00","LA","Biloxi North","Drum Bay Island",29.9197,-89.2627,"TRHE",1,1,,"Y","N"
5527,2021,"05/17/21 00:00:00","TX","Lower Laguna Madre","Green Hill Spoils A",26.49391,-97.388755,"TRHE",1,1,,"Y","N"
5528,2021,"06/17/21 00:00:00","LA","Biloxi North","Hell Pass Coast D",29.9229,-89.31514,"TRHE",1,1,,"Y","N"
5553,2021,"05/24/21 00:00:00","AL","Mississippi Sound","Isle Aux Herbes",30.345969,-88.259531,"TRHE",1,3,,"Y","N"
885,2010,"05/18/10 00:00:00","LA","Biloxi North","Biloxi North 10 B",30.0516,-89.31829999999999,"TRSN",1,0,,"Y","N"
1928,2011,"05/18/11 00:00:00","LA","Biloxi South","Biloxi South 3",29.7017,-89.5487,"TRSN",1,0,"Does not include 10 Empty Nests","Y","N"
3148,2013,"05/23/13 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"TRSN",1,0,,"Y","N"
3775,2015,"05/17/15 00:00:00","LA","Biloxi North","Hell Pass Coast C",29.92569,-89.31116,"TRSN",1,0,,"Y","N"
1947,2011,"06/15/11 00:00:00","LA","Breton-Chandeleur Islands","New Harbor Island 1",29.87609,-88.87682,"TURTLE",1,1,,"Y","N"
933,2010,"06/11/10 00:00:00","FL","Tampa Bay","Pelican Island Tampa Bay",27.9144,-82.8408,"UnDu",1,1,,"Y","N"
956,2010,"06/24/10 00:00:00","TX","Galveston","Jumbile Cove/Live Oak Grove",29.195,-94.9928,"UNGT",1,2,"Does not include 3 Empty Nests","Y","N"
968,2010,"05/07/10 00:00:00","LA","Biloxi North","Biloxi North 31",29.8043,-89.28149999999999,"UNGT",1,14,,"Y","N"
963,2010,"05/07/10 00:00:00","LA","Biloxi North","Biloxi North 16",29.9984,-89.2924,"UNHG",1,7,,"Y","N"
934,2010,"06/08/10 00:00:00","FL","Florida Keys","Bush and Long Keys",24.6281,-82.86369999999999,"UnTE",1,1,,"Y","N"
935,2010,"06/27/10 00:00:00","LA","Biloxi North","Isle au Pitre",30.1526,-89.1968,"UNTE",1,1,,"Y","N"
964,2010,"05/07/10 00:00:00","LA","Biloxi North","Biloxi North 30 A",29.8191,-89.31010000000001,"UNTE",1,7,,"Y","N"
936,2010,"06/11/10 00:00:00","FL","Tampa Bay","Bird Key Terra Ceia",27.5522,-82.59999999999999,"UnWa",1,1,"Does not include 38 Empty Nests","Y","N"
3149,2013,"05/24/13 00:00:00","LA","Biloxi North","Dry Bread Island",29.8426,-89.3064,"UNWA",1,0,,"Y","N"
3150,2013,"05/24/13 00:00:00","LA","Lake Borgne","Half Moon Island",30.1376,-89.43519999999999,"UNWA",1,0,,"Y","N"
3151,2013,"06/18/13 00:00:00","LA","Biloxi North","Hell Pass Coast",29.92569,-89.31116,"UNWA",1,0,,"Y","N"
3776,2015,"05/18/15 00:00:00","LA","Lake Borgne","Half Moon Island",30.1376,-89.43519999999999,"UNWA",1,0,,"Y","N"
886,2010,"06/11/10 00:00:00","FL","Tampa Bay","Piney Point Mangroves",27.6503,-82.5462,"WHEG",1,0,,"Y","N"
969,2010,"06/23/10 00:00:00","TX","Matagorda Bay","Chester Island",28.45174,-96.34689,"WHEG",1,16,,"Y","N"
2540,2012,"05/28/12 00:00:00","LA","Biloxi South","Belle Isle",29.5758,-89.5727,"WHEG",1,7,,"Y","N"
4437,2018,"05/21/18 00:00:00","LA","Terrebonne Bay","Raccoon Island",29.0505,-90.92659999999999,"WHEG",1,1,,"Y","N"
5529,2021,"05/25/21 00:00:00","FL","Apalachicola West","Saint Andrews State Park Buttonwood Marsh",30.13326,-85.73546,"WHEG",1,1,,"Y","N"
937,2010,"06/24/10 00:00:00","TX","Galveston","Drum Bay Islands 2",29.0123,-95.2253,"WHIB",1,1,,"Y","N"
957,2010,"06/24/10 00:00:00","TX","Galveston","Arcadia Reef A",29.0293,-95.2024,"WHIB",1,2,,"Y","N"
960,2010,"06/25/10 00:00:00","TX","Galveston","Marker 52 Spoil Island",29.290621,-94.92918,"WHIB",1,3,,"Y","N"
1962,2011,"05/18/11 00:00:00","LA","Barataria Bay","Grand Island Point",29.3727,-89.8929,"WHIB",1,7,,"Y","N"
2530,2012,"05/28/12 00:00:00","LA","Biloxi South","Biloxi South 5 A",29.6523,-89.464,"WHIB",1,1,,"Y","N"
2539,2012,"05/28/12 00:00:00","LA","Biloxi North","Biloxi North 10 A",30.0485,-89.322,"WHIB",1,5,,"Y","N"
5547,2021,"06/16/21 00:00:00","LA","Biloxi North","Biloxi North 13",30.0261,-89.2274,"WHIB",1,2,,"Y","N"
5548,2021,"05/22/21 00:00:00","LA","Terrebonne Bay","Raccoon Island",29.0505,-90.92659999999999,"WHIB",1,2,,"Y","N"
5560,2021,"06/17/21 00:00:00","LA","Biloxi North","Hell Pass Coast A",29.93259,-89.30759999999999,"WHIB",1,7,,"Y","N"
938,2010,"06/12/10 00:00:00","FL","Apalachee Bay","Smith Island",30.04906,-84.31802999999999,"WOST",1,1,,"Y","N"
1952,2011,"05/18/11 00:00:00","LA","Birdsfoot West","Birdsfoot West 3",29.2122,-89.3914,"YCNH",1,2,,"Y","N"
1959,2011,"06/15/11 00:00:00","LA","Breton-Chandeleur Islands","New Harbor Island 3",29.8542,-88.8634,"YCNH",1,4,,"Y","N"
3793,2015,"05/18/15 00:00:00","AL","Mississippi Sound","Terrapin Island",30.335,-88.2619,"YCNH",1,1,,"Y","N"
2616,2012,"05/27/12 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"AMAV",0,5,,"Y","N"
3228,2013,"05/23/13 00:00:00","LA","Atchafalaya Bay","Skimmer Island",29.3864,-91.3836,"AMAV",0,2,,"Y","N"
3292,2013,"05/23/13 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"AMAV",0,9,,"Y","N"
3922,2015,"05/17/15 00:00:00","LA","Biloxi North","Drum Bay Island",29.9197,-89.2627,"AMAV",0,3,,"Y","N"
3923,2015,"05/16/15 00:00:00","LA","Birdsfoot West","Scofield Island",29.241339,-89.54569100000001,"AMAV",0,3,,"Y","N"
3937,2015,"05/16/15 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"AMAV",0,4,,"Y","N"
4059,2015,"05/16/15 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"AMAV",0,145,,"Y","N"
5565,2021,"06/15/21 00:00:00","AL","Mobile Bay Interior","Gaillard Island",30.5063,-88.03619999999999,"AMAV",0,1,,"Y","N"
5675,2021,"06/18/21 00:00:00","LA","Terrebonne Bay","Raccoon Island",29.0505,-90.92659999999999,"AMAV",0,2,,"Y","N"
5795,2021,"06/18/21 00:00:00","LA","Sabine-Calcasieu","Rabbit Island",29.8494,-93.383,"AMAV",0,6,,"Y","N"
5808,2021,"05/22/21 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"AMAV",0,8,,"Y","N"
3965,2015,"05/18/15 00:00:00","AL","Mobile Bay Interior","Battery McIntosh",30.6686,-88.0125,"AMCO",0,7,,"Y","N"
5566,2021,"05/24/21 00:00:00","AL","Mobile Bay Interior","Battery McIntosh",30.6686,-88.0125,"AMCO",0,1,,"Y","N"
5567,2021,"06/16/21 00:00:00","LA","Breton-Chandeleur Islands","Breton Island",29.4955,-89.1742,"AMCO",0,1,,"Y","N"
975,2010,"06/24/10 00:00:00","TX","Galveston","Arcadia Reef A",29.0293,-95.2024,"AMOY",0,1,,"Y","N"
976,2010,"05/08/10 00:00:00","LA","Barataria Bay","Bay Ronquille Northeast Island",29.3659,-89.8357,"AMOY",0,1,,"Y","N"
977,2010,"05/18/10 00:00:00","LA","Biloxi North","Biloxi North 11",30.0324,-89.3141,"AMOY",0,1,,"Y","N"
978,2010,"05/18/10 00:00:00","LA","Biloxi North","Biloxi North 14",30.0038,-89.20650000000001,"AMOY",0,1,,"Y","N"
979,2010,"05/07/10 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur South A",29.809332,-88.86106700000001,"AMOY",0,1,,"Y","N"
980,2010,"05/17/10 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"AMOY",0,1,,"Y","N"
981,2010,"06/25/10 00:00:00","TX","Galveston","Smith Point Island",29.5364,-94.8082,"AMOY",0,1,,"Y","N"
982,2010,"06/23/10 00:00:00","TX","Matagorda Bay","South Pass Island A",28.2984,-96.6223,"AMOY",0,1,,"Y","N"
983,2010,"05/17/10 00:00:00","LA","Terrebonne Bay","Terrebonne Bay 7",29.06,-90.4465,"AMOY",0,1,,"Y","N"
984,2010,"06/23/10 00:00:00","TX","Corpus Christi-Aransas Bay","West Nueces Bay 51W D",27.85152,-97.47873,"AMOY",0,1,,"Y","N"
1076,2010,"05/08/10 00:00:00","LA","Biloxi South","Biloxi South 3",29.7017,-89.5487,"AMOY",0,2,,"Y","N"
1077,2010,"05/18/10 00:00:00","LA","Lake Borgne","Half Moon Island",30.1376,-89.43519999999999,"AMOY",0,2,,"Y","N"
1078,2010,"05/07/10 00:00:00","LA","Biloxi North","Hell Pass Coast D",29.9229,-89.31514,"AMOY",0,2,,"Y","N"
1079,2010,"06/25/10 00:00:00","TX","Galveston","Kanaloa Spoil East",29.2943,-94.93340000000001,"AMOY",0,2,,"Y","N"
1080,2010,"06/12/10 00:00:00","FL","Apalachicola East","Lanark Reef-Pelican Lump",29.87806,-84.568555,"AMOY",0,2,,"Y","N"
1081,2010,"06/27/10 00:00:00","LA","Biloxi North","Martin Island",29.959,-89.19840000000001,"AMOY",0,2,,"Y","N"
1082,2010,"06/25/10 00:00:00","TX","Galveston","Mustang Bayou Island",29.167164,-95.129808,"AMOY",0,2,,"Y","N"
1083,2010,"06/23/10 00:00:00","TX","Corpus Christi-Aransas Bay","Second Chain of Islands G",28.192882,-96.81453399999999,"AMOY",0,2,,"Y","N"
1084,2010,"06/23/10 00:00:00","TX","Corpus Christi-Aransas Bay","West Nueces Bay 51W P",27.85798,-97.49055,"AMOY",0,2,,"Y","N"
1151,2010,"05/18/10 00:00:00","LA","Biloxi North","Biloxi North 13",30.0261,-89.2274,"AMOY",0,3,,"Y","N"
1152,2010,"06/12/10 00:00:00","FL","Apalachicola East","Lanark Reef West",29.871013,-84.590857,"AMOY",0,3,,"Y","N"
1207,2010,"06/23/10 00:00:00","TX","Corpus Christi-Aransas Bay","Second Chain of Islands B",28.19825,-96.81665,"AMOY",0,5,,"Y","N"
1228,2010,"06/27/10 00:00:00","LA","Biloxi North","Biloxi North 27",29.8807,-89.2497,"AMOY",0,6,,"Y","N"
1253,2010,"06/25/10 00:00:00","TX","Galveston","Marker 52 Spoil Island",29.290621,-94.92918,"AMOY",0,8,,"Y","N"
1384,2010,"06/25/10 00:00:00","TX","Galveston","North Deer Island",29.28519,-94.92462,"AMOY",0,41,,"Y","N"
1967,2011,"06/14/11 00:00:00","LA","Biloxi North","Biloxi North 12",30.042,-89.273,"AMOY",0,1,,"Y","N"
1968,2011,"06/17/11 00:00:00","LA","Biloxi South","Biloxi South 10 C",29.53327,-89.55606,"AMOY",0,1,,"Y","N"
1969,2011,"05/18/11 00:00:00","LA","Biloxi South","Biloxi South 4 B",29.6629,-89.4628,"AMOY",0,1,,"Y","N"
2020,2011,"05/18/11 00:00:00","LA","Biloxi South","Biloxi South 7",29.6055,-89.5887,"AMOY",0,2,,"Y","N"
2021,2011,"05/18/11 00:00:00","LA","Biloxi South","Biloxi South 9",29.5392,-89.53530000000001,"AMOY",0,2,,"Y","N"
2022,2011,"06/17/11 00:00:00","LA","Biloxi South","Long Bay Island",29.5021,-89.5356,"AMOY",0,2,,"Y","N"
2069,2011,"05/17/11 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"AMOY",0,5,,"Y","N"
2542,2012,"05/29/12 00:00:00","AL","Mississippi Sound","Cat Island",30.3207,-88.2099,"AMOY",0,1,,"Y","N"
2543,2012,"05/27/12 00:00:00","LA","Terrebonne Bay","Wine Island",29.0948,-90.6108,"AMOY",0,1,,"Y","N"
2576,2012,"05/28/12 00:00:00","LA","Biloxi South","Biloxi South 10 D",29.52792,-89.54504,"AMOY",0,2,,"Y","N"
2577,2012,"05/28/12 00:00:00","LA","Biloxi South","Biloxi South 9",29.5392,-89.53530000000001,"AMOY",0,2,,"Y","N"
2578,2012,"06/19/12 00:00:00","LA","Biloxi North","Brush Island",30.034,-89.1863,"AMOY",0,2,,"Y","N"
2579,2012,"05/30/12 00:00:00","FL","Apalachicola East","Saint George Causeway",29.694945,-84.88297900000001,"AMOY",0,2,,"Y","N"
3191,2013,"05/24/13 00:00:00","LA","Biloxi South","Biloxi South 10 A",29.53141,-89.55392000000001,"AMOY",0,1,,"Y","N"
3192,2013,"06/18/13 00:00:00","LA","Biloxi South","Biloxi South 3",29.7017,-89.5487,"AMOY",0,1,,"Y","N"
3193,2013,"06/18/13 00:00:00","LA","Biloxi North","Deadman Point",29.7411,-89.35680000000001,"AMOY",0,1,,"Y","N"
3194,2013,"06/17/13 00:00:00","FL","Apalachicola East","Lanark Reef West",29.871013,-84.590857,"AMOY",0,1,,"Y","N"
3229,2013,"06/19/13 00:00:00","LA","Biloxi North","Biloxi North 3",30.0997,-89.283,"AMOY",0,2,,"Y","N"
3230,2013,"06/18/13 00:00:00","LA","Biloxi North","Biloxi North 38",30.00238,-89.21496999999999,"AMOY",0,2,,"Y","N"
3231,2013,"05/24/13 00:00:00","LA","Biloxi South","Biloxi South 10 B",29.5289,-89.55068,"AMOY",0,2,,"Y","N"
3232,2013,"05/23/13 00:00:00","LA","Terrebonne Bay","Houma Navigation Canal Island",29.19515,-90.61565,"AMOY",0,2,,"Y","N"
3233,2013,"06/17/13 00:00:00","FL","Apalachicola East","Lanark Reef-Pelican Lump",29.87806,-84.568555,"AMOY",0,2,,"Y","N"
3234,2013,"05/23/13 00:00:00","LA","Terrebonne Bay","Pelican Island",29.1437,-90.3475,"AMOY",0,2,,"Y","N"
3261,2013,"06/18/13 00:00:00","LA","Biloxi South","Biloxi South 1",29.6873,-89.4646,"AMOY",0,3,,"Y","N"
3276,2013,"05/23/13 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"AMOY",0,5,,"Y","N"
3823,2015,"05/17/15 00:00:00","LA","Biloxi South","Biloxi South 5 B",29.6521,-89.4577,"AMOY",0,1,,"Y","N"
3824,2015,"05/17/15 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North A",29.969531,-88.82772199999999,"AMOY",0,1,,"Y","N"
3825,2015,"05/17/15 00:00:00","LA","Biloxi North","Hell Pass Coast A",29.93259,-89.30759999999999,"AMOY",0,1,,"Y","N"
3826,2015,"05/17/15 00:00:00","LA","Biloxi South","Long Bay Island",29.5021,-89.5356,"AMOY",0,1,,"Y","N"
3894,2015,"06/21/15 00:00:00","LA","Biloxi North","Biloxi North 14",30.0038,-89.20650000000001,"AMOY",0,2,,"Y","N"
3895,2015,"05/17/15 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North C",29.929685,-88.82179600000001,"AMOY",0,2,,"Y","N"
3896,2015,"06/22/15 00:00:00","MS","Mississippi Sound Gulf Islands","Ship Island West",30.21127,-88.98289,"AMOY",0,2,,"Y","N"
3897,2015,"06/22/15 00:00:00","AL","Mississippi Sound","Terrapin Island",30.335,-88.2619,"AMOY",0,2,,"Y","N"
3898,2015,"05/16/15 00:00:00","LA","Terrebonne Bay","Wine Island",29.0948,-90.6108,"AMOY",0,2,,"Y","N"
3924,2015,"05/16/15 00:00:00","LA","Terrebonne Bay","Houma Navigation Canal Island",29.19515,-90.61565,"AMOY",0,3,,"Y","N"
3925,2015,"05/18/15 00:00:00","FL","Apalachicola East","Lanark Reef West",29.871013,-84.590857,"AMOY",0,3,,"Y","N"
3938,2015,"06/21/15 00:00:00","LA","Biloxi North","Biloxi North 35",29.951,-89.253,"AMOY",0,4,,"Y","N"
3939,2015,"05/16/15 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"AMOY",0,4,,"Y","N"
3951,2015,"06/21/15 00:00:00","LA","Biloxi North","Biloxi North 4",30.0909,-89.23180000000001,"AMOY",0,5,,"Y","N"
3959,2015,"05/18/15 00:00:00","FL","Apalachicola East","Saint George Causeway",29.694945,-84.88297900000001,"AMOY",0,6,,"Y","N"
4449,2018,"05/19/18 00:00:00","LA","Biloxi South","Biloxi South 5 A",29.6523,-89.464,"AMOY",0,1,,"Y","N"
4450,2018,"05/19/18 00:00:00","LA","Biloxi North","Hell Pass Coast A",29.93259,-89.30759999999999,"AMOY",0,1,,"Y","N"
4465,2018,"05/19/18 00:00:00","LA","Biloxi North","Door Point Lagoon 1",30.0637,-89.19280000000001,"AMOY",0,2,,"Y","N"
4466,2018,"05/21/18 00:00:00","LA","Terrebonne Bay","Houma Navigation Canal Island",29.19515,-90.61565,"AMOY",0,2,,"Y","N"
5568,2021,"05/22/21 00:00:00","LA","Barataria Bay","Belle Pass East",29.0901,-90.22190000000001,"AMOY",0,1,,"Y","N"
5569,2021,"06/17/21 00:00:00","LA","Biloxi South","Biloxi South 5 B",29.6521,-89.4577,"AMOY",0,1,,"Y","N"
5570,2021,"05/18/21 00:00:00","TX","Galveston","Evia Island",29.4282,-94.7638,"AMOY",0,1,,"Y","N"
5571,2021,"06/15/21 00:00:00","AL","Mobile Bay Interior","Gaillard Island",30.5063,-88.03619999999999,"AMOY",0,1,,"Y","N"
5572,2021,"06/17/21 00:00:00","LA","Biloxi North","Hell Pass Coast A",29.93259,-89.30759999999999,"AMOY",0,1,,"Y","N"
5573,2021,"05/24/21 00:00:00","AL","Mississippi Sound","Isle Aux Herbes",30.345969,-88.259531,"AMOY",0,1,,"Y","N"
5574,2021,"05/17/21 00:00:00","TX","Lower Laguna Madre","Laguna Vista Spoils A",26.142736,-97.278547,"AMOY",0,1,,"Y","N"
5575,2021,"05/22/21 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"AMOY",0,1,,"Y","N"
5576,2021,"05/22/21 00:00:00","LA","Terrebonne Bay","Raccoon Island",29.0505,-90.92659999999999,"AMOY",0,1,,"Y","N"
5577,2021,"06/20/21 00:00:00","TX","Corpus Christi-Aransas Bay","West Nueces Bay 51W P",27.85798,-97.49055,"AMOY",0,1,,"Y","N"
5676,2021,"05/17/21 00:00:00","TX","Lower Laguna Madre","Bahia Grande C East",26.04147,-97.28154000000001,"AMOY",0,2,,"Y","N"
5677,2021,"05/17/21 00:00:00","TX","Matagorda Bay","Chester Island",28.45174,-96.34689,"AMOY",0,2,,"Y","N"
5678,2021,"05/18/21 00:00:00","TX","Galveston","Dickinson Bay Spoil Island",29.46827,-94.94542,"AMOY",0,2,,"Y","N"
5679,2021,"06/16/21 00:00:00","LA","Biloxi North","Door Point Lagoon 2",30.06117,-89.18415,"AMOY",0,2,,"Y","N"
5680,2021,"06/17/21 00:00:00","LA","Biloxi North","Hell Pass Coast C",29.92569,-89.31116,"AMOY",0,2,,"Y","N"
5681,2021,"06/18/21 00:00:00","LA","Terrebonne Bay","Houma Navigation Canal Island",29.19515,-90.61565,"AMOY",0,2,,"Y","N"
5682,2021,"05/22/21 00:00:00","LA","Terrebonne Bay","Philo Brice Islands",29.18416,-90.34678,"AMOY",0,2,,"Y","N"
5683,2021,"05/25/21 00:00:00","FL","Apalachee Bay","Smith Island",30.04906,-84.31802999999999,"AMOY",0,2,,"Y","N"
5732,2021,"05/17/21 00:00:00","TX","Corpus Christi-Aransas Bay","Shamrock Island",27.75883,-97.16936,"AMOY",0,3,,"Y","N"
5733,2021,"05/24/21 00:00:00","AL","Mississippi Sound","Terrapin Island",30.335,-88.2619,"AMOY",0,3,,"Y","N"
5809,2021,"06/14/21 00:00:00","FL","Apalachicola East","Saint George Causeway",29.694945,-84.88297900000001,"AMOY",0,8,,"Y","N"
985,2010,"06/23/10 00:00:00","TX","Matagorda Bay","Chester Island",28.45174,-96.34689,"ANHI",0,1,,"Y","N"
986,2010,"06/11/10 00:00:00","FL","Tampa Bay","Sunken Island",27.8469,-82.41500000000001,"ANHI",0,1,,"Y","N"
2023,2011,"06/15/11 00:00:00","LA","Breton-Chandeleur Islands","New Harbor Island 3",29.8542,-88.8634,"ANHI",0,2,,"Y","N"
3195,2013,"06/19/13 00:00:00","LA","Atchafalaya Bay","Heron Island",29.4282,-91.3287,"ANHI",0,1,,"Y","N"
4526,2018,"06/24/18 00:00:00","LA","Birdsfoot West","Birdsfoot West 5",29.223319,-89.299464,"ANHI",0,44,,"Y","N"
987,2010,"05/18/10 00:00:00","LA","Biloxi North","Martin Island",29.959,-89.19840000000001,"AWPE",0,1,,"Y","N"
1085,2010,"05/08/10 00:00:00","LA","Biloxi South","Biloxi South 10 A",29.53141,-89.55392000000001,"AWPE",0,2,,"Y","N"
1254,2010,"05/18/10 00:00:00","AL","Mississippi Sound","Terrapin Island",30.335,-88.2619,"AWPE",0,8,,"Y","N"
1293,2010,"05/18/10 00:00:00","MS","Mississippi Sound","Mississippi Coast 1",30.3454,-88.4083,"AWPE",0,14,,"Y","N"
1372,2010,"05/08/10 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"AWPE",0,35,,"Y","N"
1393,2010,"06/11/10 00:00:00","FL","Tampa Bay","Hillsborough Channel Spoil Island",27.8246,-82.43429999999999,"AWPE",0,46,,"Y","N"
1437,2010,"05/18/10 00:00:00","LA","Biloxi North","Biloxi North 5",30.0675,-89.2069,"AWPE",0,104,,"Y","N"
1442,2010,"05/18/10 00:00:00","LA","Biloxi North","Door Point Lagoon 1",30.0637,-89.19280000000001,"AWPE",0,112,,"Y","N"
1492,2010,"05/17/10 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"AWPE",0,568,,"Y","N"
1970,2011,"05/19/11 00:00:00","LA","Biloxi North","Brush Island",30.034,-89.1863,"AWPE",0,1,,"Y","N"
1971,2011,"05/18/11 00:00:00","LA","Biloxi North","Deadman Point",29.7411,-89.35680000000001,"AWPE",0,1,,"Y","N"
2024,2011,"05/18/11 00:00:00","LA","Barataria Bay","Bay Ronquille Northwest Island",29.3631,-89.85339999999999,"AWPE",0,2,,"Y","N"
2046,2011,"06/17/11 00:00:00","LA","Biloxi South","Long Bay Island",29.5021,-89.5356,"AWPE",0,3,,"Y","N"
2070,2011,"05/18/11 00:00:00","LA","Biloxi South","Biloxi South 5 A",29.6523,-89.464,"AWPE",0,5,,"Y","N"
2079,2011,"05/19/11 00:00:00","LA","Biloxi North","Martin Island",29.959,-89.19840000000001,"AWPE",0,8,,"Y","N"
